,accuracy,accuracy,brier_score,brier_score,ece,ece,f1_analysis,f1_analysis,f1_backdoor,f1_backdoor,f1_dos,f1_dos,f1_exploits,f1_exploits,f1_fuzzers,f1_fuzzers,f1_generic,f1_generic,f1_normal,f1_normal,f1_reconnaissance,f1_reconnaissance,f1_shellcode,f1_shellcode,f1_worms,f1_worms,log_loss,log_loss,macro_f1,macro_f1,precision_analysis,precision_analysis,precision_backdoor,precision_backdoor,precision_dos,precision_dos,precision_exploits,precision_exploits,precision_fuzzers,precision_fuzzers,precision_generic,precision_generic,precision_normal,precision_normal,precision_reconnaissance,precision_reconnaissance,precision_shellcode,precision_shellcode,precision_worms,precision_worms,recall_analysis,recall_analysis,recall_backdoor,recall_backdoor,recall_dos,recall_dos,recall_exploits,recall_exploits,recall_fuzzers,recall_fuzzers,recall_generic,recall_generic,recall_normal,recall_normal,recall_reconnaissance,recall_reconnaissance,recall_shellcode,recall_shellcode,recall_worms,recall_worms,roc_auc_macro_ovr,roc_auc_macro_ovr,weighted_f1,weighted_f1
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_extra_trees,0.865374,0.002222,0.018242,0.00113,0.034912,0.004394,0.059229,0.011862,0.104345,0.016165,0.478179,0.026342,0.722751,0.005607,0.752638,0.017434,0.985463,0.001207,0.973297,0.005223,0.858875,0.010744,0.524688,0.043,0.62,0.07303,0.564155,0.155788,0.607947,0.010137,0.042698,0.009846,0.062601,0.010189,0.442078,0.006356,0.839251,0.011508,0.831445,0.073853,0.995836,0.001353,0.97419,0.006671,0.880238,0.034653,0.479951,0.134144,0.666667,0.206639,0.101917,0.027781,0.31397,0.038366,0.523094,0.057336,0.634837,0.011475,0.691356,0.026078,0.975306,0.002146,0.972568,0.014335,0.839532,0.015172,0.653965,0.159977,0.611111,0.078568,0.956388,0.019747,0.880596,0.003031
base_knn,0.85573,0.002148,0.019446,0.000359,0.037884,0.003542,0.123759,0.020872,0.038054,0.017818,0.459912,0.021351,0.675934,0.008185,0.620214,0.014256,0.983063,0.001226,0.957024,0.00269,0.818766,0.005624,0.362534,0.06097,0.324141,0.069045,2.052893,0.095736,0.53634,0.009475,0.113454,0.014195,0.09278,0.045226,0.443254,0.015083,0.660803,0.009605,0.696127,0.007671,0.992762,0.001219,0.941747,0.004339,0.840309,0.015056,0.412823,0.077423,0.518441,0.279283,0.141688,0.043889,0.024005,0.01113,0.47811,0.029811,0.691881,0.011442,0.559551,0.022289,0.973557,0.002936,0.972811,0.001518,0.798623,0.013656,0.328035,0.069252,0.291666,0.121874,0.858566,0.010372,0.853203,0.002797
base_random_forest,0.869006,0.005531,0.018496,0.001081,0.03697,0.009535,0.091977,0.019829,0.108435,0.012515,0.527934,0.01069,0.720028,0.013097,0.740487,0.013994,0.984233,0.001934,0.972119,0.004447,0.854899,0.006486,0.564625,0.035289,0.634564,0.069778,0.5071,0.144636,0.61993,0.005436,0.074684,0.017423,0.066727,0.007745,0.454204,0.004844,0.824483,0.00847,0.797522,0.054625,0.997665,0.001242,0.976102,0.006807,0.866682,0.031757,0.482476,0.04823,0.615,0.089443,0.121166,0.028125,0.28995,0.037305,0.630471,0.022583,0.639148,0.016577,0.693663,0.024795,0.971173,0.004727,0.968324,0.01354,0.844958,0.02759,0.68779,0.064854,0.661111,0.069166,0.961385,0.011673,0.881312,0.004615
base_xgboost,0.881759,0.002187,0.015305,0.000338,0.012424,0.002275,0.136242,0.039891,0.062014,0.017022,0.50865,0.009666,0.713375,0.00426,0.707719,0.009836,0.984629,0.001771,0.972461,0.00212,0.862164,0.009021,0.596041,0.046639,0.535385,0.108883,0.305675,0.00664,0.607868,0.011818,0.946429,0.073627,0.711667,0.201694,0.457944,0.006493,0.712441,0.015606,0.72085,0.018659,0.993366,0.000733,0.957686,0.00338,0.928971,0.008742,0.612705,0.039695,0.816667,0.170782,0.073856,0.023288,0.032567,0.009283,0.572021,0.014537,0.714606,0.007577,0.695977,0.026431,0.976048,0.003145,0.987703,0.001688,0.804344,0.010317,0.58207,0.063341,0.427778,0.156643,0.981443,0.000596,0.877725,0.002202
cal_extra_trees,0.883654,0.003083,0.015267,0.00036,0.02809,0.005308,0.113225,0.03949,0.016143,0.013178,0.530423,0.013909,0.701653,0.003709,0.754883,0.016579,0.985152,0.001463,0.975863,0.004107,0.85986,0.008087,0.561438,0.049757,0.612983,0.068999,0.328771,0.00754,0.611162,0.012891,0.925,0.167705,0.042661,0.024949,0.457588,0.006348,0.665751,0.002173,0.880854,0.025728,0.992898,0.001149,0.96949,0.004507,0.919131,0.019163,0.555973,0.079904,0.710043,0.19855,0.060545,0.02226,0.010286,0.009356,0.631204,0.028993,0.741735,0.010193,0.660673,0.017045,0.977532,0.003198,0.982324,0.004236,0.808063,0.012351,0.582316,0.0949,0.566667,0.099381,0.977416,0.004187,0.881611,0.003417
cal_knn,0.860807,0.002672,0.018893,0.000335,0.047429,0.003739,0.125007,0.037541,0.030058,0.013713,0.453337,0.019038,0.682559,0.006056,0.625969,0.017599,0.982557,0.001689,0.956844,0.002933,0.823048,0.008414,0.353761,0.070435,0.303571,0.13738,0.465941,0.010263,0.533671,0.015319,0.809495,0.106079,0.716667,0.298143,0.43833,0.015383,0.629618,0.004145,0.772536,0.007081,0.992116,0.001719,0.936795,0.005581,0.865405,0.016988,0.453499,0.069104,0.435714,0.180466,0.067909,0.021584,0.015429,0.007142,0.46955,0.024585,0.745241,0.009313,0.526398,0.023044,0.973186,0.003122,0.977784,0.001117,0.784894,0.012312,0.293649,0.076525,0.269444,0.183102,0.944831,0.003612,0.854084,0.003118
cal_random_forest,0.881771,0.001126,0.015636,0.000279,0.029351,0.004521,0.111939,0.055165,0.02694,0.016277,0.529871,0.011296,0.700387,0.005045,0.7434,0.011497,0.985097,0.002014,0.974597,0.002427,0.860843,0.008748,0.57423,0.031628,0.628559,0.050484,0.332661,0.011854,0.613586,0.009118,0.933333,0.149071,0.061032,0.044139,0.456948,0.00821,0.664718,0.006885,0.87448,0.008884,0.994601,0.000856,0.968865,0.003237,0.911328,0.01645,0.536496,0.019285,0.620758,0.128345,0.060545,0.031396,0.018833,0.012672,0.63071,0.020655,0.740386,0.01595,0.646652,0.016362,0.975783,0.004452,0.980405,0.003206,0.816071,0.018831,0.619053,0.054308,0.658334,0.080747,0.977657,0.002865,0.880161,0.001523
cal_xgboost,0.882561,0.002704,0.015156,0.000348,0.005716,0.00099,0.135964,0.039458,0.055323,0.026609,0.511227,0.009849,0.707948,0.004957,0.7313,0.01563,0.984454,0.001559,0.97301,0.002161,0.861473,0.008496,0.593298,0.047873,0.64527,0.056625,0.300619,0.006624,0.619927,0.007126,0.942484,0.082078,0.697381,0.221947,0.456885,0.005008,0.667479,0.00795,0.864281,0.005879,0.992409,0.000967,0.959906,0.00358,0.930056,0.008885,0.58994,0.043041,0.647778,0.111499,0.073856,0.023288,0.029148,0.014276,0.580334,0.017345,0.753683,0.00298,0.633949,0.020826,0.976631,0.00316,0.986486,0.002458,0.802343,0.009942,0.597965,0.061037,0.661111,0.104675,0.982179,0.001036,0.879028,0.00271
